id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9635981,Sweet apt by Prospect Park - 20 minutes from NYC,298841,Ella,Brooklyn,Windsor Terrace,Private room,63,2,22,2019-05-14,0.51,1,48
10015258,Beautiful sunny bedroom Upper West,5041830,Edna,Manhattan,Upper West Side,Private room,80,3,1,2016-07-06,0.03,1,0
8986585,Williamsburg Two Bedroom/Two Bath,46946480,Danielle,Brooklyn,Williamsburg,Entire home/apt,275,3,51,2017-12-03,1.14,1,0
29243359,Shared Apt living-room w/pull out click open couch,220322871,Elisa,Manhattan,Upper East Side,Shared room,75,1,1,2018-10-22,0.12,1,365
19829900,Modern Front Apartment in Brooklyn!,123634626,Livia,Brooklyn,Bensonhurst,Entire home/apt,99,3,28,2019-07-04,1.92,1,325
31309714,COSY BEDROOM in CITY CENTER,234338206,Arkadiy,Manhattan,Hell's Kitchen,Private room,140,1,9,2019-06-30,1.7,2,0
13359416,"Private 1 bedroom UWS, 2 blocks from Central Park!",28557516,Thomas,Manhattan,Upper West Side,Private room,55,5,0,,,1,0
28584690,Upper East Cozy Apt,42601145,Eva,Manhattan,Upper East Side,Private room,60,1,48,2019-06-27,4.97,1,8
23546631,Surburban Home Near The Pier,174805880,Eileen,Brooklyn,Bay Ridge,Entire home/apt,125,3,25,2019-06-12,1.57,1,348
2586484,Large Private Room,6970030,Wendy,Manhattan,Harlem,Private room,85,3,51,2019-06-22,1.27,1,66
486350,Great 2 bedroom apartment in Williamsburg!,2407024,Michael,Brooklyn,Williamsburg,Entire home/apt,225,7,13,2016-08-21,0.15,2,0
33365859,Less is More - in West Chelsea,1842737,L,Manhattan,Chelsea,Entire home/apt,185,2,5,2019-06-20,1.69,1,137
22543433,Cozy 4 bedroom duplex in NYC borough of Brooklyn,138770550,Charmine,Brooklyn,Crown Heights,Entire home/apt,350,3,6,2018-10-12,0.43,3,100
20040994,Private room in 3br apt in West Village,29750315,Myles,Manhattan,West Village,Private room,108,3,3,2017-08-31,0.13,1,0
12177276,Work In Progress,12446229,Peter,Manhattan,Upper West Side,Shared room,85,2,47,2019-07-01,1.2,1,76
22987769,Privet room.10min from CentralPark.5 min to Times,13878635,Muslum,Manhattan,Hell's Kitchen,Private room,90,2,12,2018-10-07,0.71,2,338
1654738,GREAT BRAND NEW 1 BED! TIMES SQ!!!!,914838,Lior,Manhattan,Hell's Kitchen,Entire home/apt,80,30,12,2019-06-16,0.18,7,365
26274952,Entire Apartment in House! 20mins to FREE ferry!,145536848,Petya,Staten Island,Concord,Entire home/apt,100,1,25,2019-07-01,5.64,1,72
21217451,Huge Private Room in the Heart of Williamsburg!,14278133,Sharif,Brooklyn,Williamsburg,Private room,78,2,31,2019-01-05,1.46,3,0
34516187,Lower Manhattan for the Family!,260609528,The Wagner Hotel,Manhattan,Battery Park City,Private room,100,1,1,2019-06-16,1.0,7,339
24376295,Studio Apartment in Bed Stuy!,25741946,Ellie,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,1,2,2018-12-31,0.19,1,0
7264560,"Spacious Room in Creative Neighborhood, JMZ line",37362312,Francesco,Brooklyn,Bushwick,Private room,70,1,1,2017-05-07,0.04,2,115
30907448,Cozy bedroom with good location,225659661,Mariana,Brooklyn,Williamsburg,Private room,120,2,0,,,1,89
31885987,Wonderful  Charming Bedroom with Amazing NYC Views,1340740,Brian,Brooklyn,South Slope,Private room,65,7,0,,,1,19
850198,"UES 1 br, 2 blocks from the Met ",4439578,Zs,Manhattan,Upper East Side,Entire home/apt,195,31,8,2013-06-28,0.1,1,273
26386411,Cozy Modern Room in Greenpoint - GREAT LOCATION!,129559316,Tk,Brooklyn,Greenpoint,Private room,115,1,6,2018-09-27,0.49,1,0
36409084,newyork guest house shared room,272477673,Jin,Manhattan,Chelsea,Shared room,75,1,0,,,3,352
13427591,Stunning 1 Bedroom Apt with Indoor Pool,30283594,Kara,Manhattan,Hell's Kitchen,Entire home/apt,239,30,0,,,121,365
12190495,"1 BD in stylish renovated 2BDs, Clinton Hill",66127,Aurélien,Brooklyn,Bedford-Stuyvesant,Private room,49,7,13,2019-05-21,0.36,1,0
29513074,"Quiet, Modern Studio Near Manhattan & Brooklyn",26600082,Stephanie,Queens,Ridgewood,Entire home/apt,150,1,14,2019-07-02,2.8,1,2
17431995,2 bedroom apt. in Manhattan-Gramercy apt building,117932348,Deborah,Manhattan,Gramercy,Entire home/apt,155,20,25,2019-07-05,1.06,2,62
24424607,"Next to Strawberry Fields, Central Park Manhattan",409965,Juan Carlos,Manhattan,Upper West Side,Private room,95,6,11,2019-06-30,0.76,1,219
24872073,Big & Bright Bed-Stuy Bushwick Border Boudoir,2967674,Lilly,Brooklyn,Bedford-Stuyvesant,Private room,50,30,4,2018-10-12,0.37,2,21
8843403,Cute room in charming Bk share,4231636,David,Brooklyn,Bedford-Stuyvesant,Private room,50,3,4,2016-01-13,0.09,1,0
19692746,East Village Studio Recently Renovated,138721769,Marcelo,Manhattan,East Village,Entire home/apt,200,2,110,2019-06-12,4.9,1,0
31486707,Beautiful Loft sublet with community in Brooklyn,33120658,Maku,Brooklyn,Williamsburg,Private room,50,4,2,2019-05-24,0.42,1,12
34743695,Spacious 2 br Apartment with Home Office,5993014,Jazmín,Brooklyn,Crown Heights,Entire home/apt,75,15,0,,,1,6
25852200,For Female Cozy Shared Room in Midtown West,194031970,Demir,Manhattan,Hell's Kitchen,Shared room,69,1,24,2019-06-15,1.84,3,208
34817616,5 min walk to Times Square!  Sleeps 5. Very clean.,251535441,Nick,Manhattan,Hell's Kitchen,Entire home/apt,199,7,6,2019-07-01,3.46,1,102
33339676,Sunny Large Studio Elevator Doorman Gym UN 5226,16098958,Jeremy & Laura,Manhattan,Midtown,Entire home/apt,140,30,0,,,96,311
1682958,Beautiful Cozy Room Great Price!,6194487,Rocio & James,Queens,Astoria,Private room,79,1,274,2019-04-25,4.02,3,308
35451608,3 BEDROOMS IN BROOKLYN,260447969,Eddie,Brooklyn,Greenpoint,Entire home/apt,600,3,1,2019-06-23,1.0,1,351
7217351,Red Hook Loading Dock Loft,10910216,Kate,Brooklyn,Red Hook,Entire home/apt,450,1,5,2019-04-20,0.1,1,207
33274640,Bright & Comfortable East Village Oasis,555245,Eric,Manhattan,East Village,Entire home/apt,165,1,4,2019-06-22,2.61,1,97
10886628,Large Bedroom Available in 5BR Apt,56412357,Scott,Brooklyn,Greenpoint,Private room,34,1,0,,,1,0
5021376,Easily accessible cozy room! R202,17638424,Sophie,Queens,Elmhurst,Private room,34,1,95,2019-07-02,2.37,8,175
25499011,NEW Wonderful private room near Two Bridges II,39528519,Max,Manhattan,Lower East Side,Private room,91,15,0,,,28,184
20679134,Warm Secluded Room in Flatbush (Rm# 1),147972663,Hyacinth,Brooklyn,East Flatbush,Private room,40,3,52,2019-06-23,2.34,3,298
31857472,Hamilton Studio. 2Queen. priv bath. kitchenette,238750007,Hamilton,Manhattan,Harlem,Entire home/apt,145,4,20,2019-07-02,3.66,3,310
15843671,FLUSHING APT!! BEST DEAL IN NYC!!!,102624893,Kevin,Queens,Flushing,Entire home/apt,85,1,68,2017-12-24,2.13,1,0
32511315,Summer Rental on Park Ave (1 Month minimum),850498,Aaron,Manhattan,Upper East Side,Entire home/apt,149,30,0,,,1,62
6274181,"Large, Bright & Airy 2BR Loft in ❤️of Williamsburg",32608639,Randall,Brooklyn,Williamsburg,Entire home/apt,225,3,24,2019-05-27,0.47,1,17
16143977,Clinton Hill Cocoon,12018166,Laurent,Brooklyn,Bedford-Stuyvesant,Entire home/apt,209,2,7,2019-05-01,0.23,1,201
20901715,Harlem Heavenly Apartment,1961411,Vered,Manhattan,Harlem,Entire home/apt,200,4,2,2018-08-06,0.09,1,0
22153412,Modern Chic Private Room in Gramercy,14613015,Ava,Manhattan,Gramercy,Private room,69,4,4,2018-12-17,0.21,1,0
7637112,Wyndham Vacation Resorts Condos,40068023,John,Manhattan,Midtown,Entire home/apt,400,6,0,,,1,0
28054489,Creative open floor studio,42623736,Ashley,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,3,2,2019-01-14,0.28,1,0
33560323,Private Studio Space in Windsor Terrace Brooklyn,26535250,Sheila,Brooklyn,Windsor Terrace,Entire home/apt,55,1,5,2019-06-20,2.21,3,232
20234416,Amazing 1100 Sqft 2 Bd Penthouse in Williamsburg,43424825,Seth,Brooklyn,Williamsburg,Entire home/apt,217,3,24,2019-06-16,1.05,1,14
3013158,Alcove Studio in Downtown Manhattan,15355526,Nattie,Manhattan,Chelsea,Entire home/apt,350,2,12,2015-11-02,0.19,1,0
34977363,Cozy Studio Midtown East,49646933,Ines,Manhattan,Midtown,Entire home/apt,190,3,1,2019-07-01,1.0,1,165
33341083,"Sexy, Cozy Loft for work and play",23913300,Kelly,Brooklyn,Williamsburg,Entire home/apt,400,1,1,2019-05-05,0.46,2,89
20663997,"Quiet, spacious room in hip Greenpoint apartment",48608026,Sarah,Brooklyn,Greenpoint,Private room,90,1,3,2017-09-30,0.14,1,0
3575859,GREENWICH VILLAGE ROOM WITH PR.BATH (DM 4 monthly),1239959,Naz,Manhattan,Greenwich Village,Private room,120,14,1,2016-09-23,0.03,1,0
9148875,Lovely E. Harlem Brownstone PH,3201337,Diego,Manhattan,East Harlem,Entire home/apt,150,3,90,2019-06-25,2.11,2,37
23629960,"Bright, spacious loft in the heart of Soho",33153151,Ellen,Manhattan,Greenwich Village,Entire home/apt,250,2,14,2019-06-01,1.24,1,0
34592851,Beautiful Brooklyn Brownstone Production Space,19867664,Cheryl,Brooklyn,Crown Heights,Entire home/apt,2500,1,1,2019-06-08,0.94,2,168
2897714,Amazing and Large Modern Studio,7853680,Nesrine,Manhattan,Murray Hill,Entire home/apt,250,5,2,2015-04-22,0.03,1,0
263888,Contemporary & Classic Sanctuary on the Hudson,1384559,C,Manhattan,Upper West Side,Entire home/apt,225,2,129,2019-04-28,1.41,1,107
19035560,Vibrant Brick-Exposed 1Bedroom in the East Village,16026934,Abir,Manhattan,East Village,Private room,89,2,14,2018-02-19,0.55,1,0
16259438,Private Sunny Lofted Bedroom in East Williamsburg,60146124,Diana,Brooklyn,Williamsburg,Private room,38,21,13,2019-05-07,0.42,1,26
16381226,"Не дорогая комната в Нью-Йорке, в Бруклине",107291364,Ella,Brooklyn,Coney Island,Shared room,50,2,1,2016-12-18,0.03,1,0
221618,Gorgeous PermaGO Private Room in FiDi - 1/2,4887492,Gershwyn,Manhattan,Tribeca,Private room,150,3,82,2019-05-21,0.87,2,90
28918768,living room space but with curtain for privacy,35927005,Kathy,Brooklyn,Borough Park,Shared room,35,1,0,,,10,352
30111496,Brooklyn Newly Renovated 1-bedroom Apartment,101215475,Julia,Brooklyn,Williamsburg,Private room,90,3,10,2019-07-06,4.55,1,77
13449748,Rent my Artist Studio,13567212,Justin,Brooklyn,Bushwick,Private room,70,3,5,2018-01-02,0.14,1,0
6609871,COMFORTABLE NYC RETREAT,6375533,LaNola,Manhattan,East Harlem,Entire home/apt,175,1,70,2019-06-27,1.62,2,123
1428648,Bright Rm avail in heart of Village,7683052,Leah,Manhattan,Greenwich Village,Private room,110,3,7,2018-12-10,0.12,1,0
30007128,Newly renovated apartment in Brooklyn Townhouse,157410883,Chiara,Brooklyn,Bushwick,Entire home/apt,120,1,39,2019-06-22,5.27,1,196
20164612,"Plant Haven: Cozy, spacious room in Manhattan",72377141,Ben,Manhattan,Upper West Side,Private room,76,7,2,2017-11-25,0.09,3,0
30483084,Spacious Two Bedroom in Crown Heights,129525574,Hezla,Brooklyn,Crown Heights,Entire home/apt,125,2,13,2019-06-23,3.61,1,360
470090,Studio Apt. Lower East - Manhattan,2332430,Murch,Manhattan,Lower East Side,Entire home/apt,210,1,230,2019-07-01,2.65,1,319
17944802,Luxury High Rise with Huge Private Terrace,1883931,Taher,Manhattan,Murray Hill,Entire home/apt,350,3,15,2019-06-19,0.55,1,0
35989395,"Greatest view in nyc , biggest room also!",189081814,Shenav,Manhattan,Kips Bay,Private room,200,1,0,,,1,89
30928769,Cozy Room B,213781715,Anting,Brooklyn,Greenpoint,Private room,89,1,0,,,33,180
14026862,Very Large 1 Bedroom with Large Patio,55703198,Henry,Queens,Ridgewood,Entire home/apt,100,4,0,,,1,362
32409562,Sofa-bed in apartment in Astoria! Near Manhattan!,243367528,Lucca & Paula,Queens,Astoria,Shared room,40,1,17,2019-06-08,3.59,7,313
26925980,Cozy Williamsburg room,38593087,Russell,Brooklyn,Williamsburg,Private room,82,1,25,2019-07-05,2.17,2,64
14842856,Unique Creative Artist Space in Brooklyn,90864500,Wilson,Brooklyn,Sunset Park,Entire home/apt,800,1,1,2017-08-13,0.04,1,364
17339688,Beautiful large private room in Sunnyside Gardens,117108525,Sen,Queens,Sunnyside,Private room,50,1,72,2019-06-24,2.98,2,129
34975527,3bdrm 1fl home w/parking!Close to ManhattanAirport,261028352,Young,Queens,Woodside,Entire home/apt,169,2,0,,,2,91
30912673,Williamsburg Penthouse,50760546,CRNY Monthly Rentals,Brooklyn,Williamsburg,Entire home/apt,250,180,0,,,31,173
16368793,"Super Cute, Cozy, Sun-filled And Private",106634512,Katarina,Queens,Ridgewood,Entire home/apt,60,3,63,2019-06-28,4.42,2,50
24656728,Private room 1 block from Times Square/City Center,31929860,Bryan,Manhattan,Hell's Kitchen,Private room,120,1,18,2019-06-07,1.27,4,249
4667046,Idy Safe Secure mins to Times Square 5*,24146326,Julien,Queens,Astoria,Entire home/apt,195,3,86,2019-06-08,1.69,2,248
12846033,Spacious West Village Loft Studio,62225580,Elin,Manhattan,West Village,Entire home/apt,225,14,0,,,1,0
21000540,Creative Artist Apartment in SoBro,128490590,Jermaine,Bronx,Mott Haven,Entire home/apt,120,2,0,,,1,0
28667225,A Good Night Sleep,115545139,Sixta,Brooklyn,East New York,Private room,39,2,54,2019-06-26,5.63,2,60
21385255,Private Master Bedroom in the Lower East Side,118421882,Natalie,Manhattan,Chinatown,Private room,95,1,132,2019-06-22,6.45,1,27
16775958,The Happy Hideaway,4232532,Jenn,Brooklyn,South Slope,Entire home/apt,144,2,12,2019-01-01,0.9,2,0
11461798,Central Park - 2 Cozy Rooms (Max. 7 People),60281397,Lugao,Manhattan,Upper West Side,Private room,150,2,21,2019-05-08,0.53,3,333
22368370,Bedstuy Luxe Condo,139329404,Dmitriy,Brooklyn,Bedford-Stuyvesant,Entire home/apt,126,1,9,2018-03-02,0.49,1,0
22174455,Adorable Hamilton Heights Apartment,5132258,Jessica,Manhattan,Harlem,Entire home/apt,200,3,14,2019-03-09,0.73,2,0
21158552,1600 sq ft Luxury Duplex Townhouse-Carroll Gardens,80772013,Lauren,Brooklyn,Carroll Gardens,Entire home/apt,200,2,6,2019-01-06,0.32,1,23
2056307,1 room in HUGE 2Bedroom/1.5 Bath,1584064,Adrienne,Manhattan,Harlem,Private room,115,7,1,2015-09-27,0.02,2,0
8687767,"Prime East Village, Sunny room",3856750,Sabra,Manhattan,East Village,Private room,60,5,0,,,2,0
29657375,"Gorgeous Room in Williamsburg, 10min to Soho",2967914,Nina,Brooklyn,Williamsburg,Private room,102,1,48,2019-06-21,5.81,2,20
29623888,November's pre-holiday listing,217101766,Michelle,Manhattan,Upper East Side,Private room,200,2,0,,,1,0
17943817,"Private home in the heart of Ridgewood, Queens.",123102489,Mariann,Queens,Glendale,Private room,69,2,2,2017-05-08,0.07,1,0
4091629,"DO DROP IN, LLC",21222224,Erica,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,5,14,2017-12-27,0.28,2,363
19222455,One Bedroom Walk Up in Hell's Kitchen,134549676,Todd,Manhattan,Hell's Kitchen,Entire home/apt,225,2,1,2017-06-13,0.04,1,0
24754459,Spacious Bedroom in Unique Williamsburg,91526716,Alessandra,Brooklyn,Williamsburg,Private room,79,3,50,2019-06-30,3.53,1,28
22226558,Homely Queens Home,162411010,Victor,Queens,Ozone Park,Entire home/apt,125,7,3,2019-06-15,0.33,1,69
30797115,"Private Room in Luxury Building, Downtown Brooklyn",48367358,Kuang,Brooklyn,Downtown Brooklyn,Private room,65,30,0,,,1,17
34410542,Cozy Beautiful 2 bedrooms apartment.,253448038,Ramon,Manhattan,Hell's Kitchen,Entire home/apt,300,3,12,2019-06-25,6.92,2,61
14690331,Unique Designer 1BR in Best NYC Neighborhood,27984357,Patrick,Manhattan,West Village,Entire home/apt,300,4,24,2019-06-20,0.7,1,61
27529129,Private bedroom with full sized bed,193502084,Linda,Brooklyn,Borough Park,Private room,40,1,9,2019-03-23,0.82,8,0
30007787,SUNNY STUDIO IN CHELSEA,4932419,Andrew,Manhattan,West Village,Entire home/apt,130,8,6,2019-05-26,1.13,1,1
30200487,Upper east private bedroom,78971832,Yue,Manhattan,Upper East Side,Private room,73,3,0,,,1,0
8402207,BEDROOM PRIVATE COMFY NEAR 6 TRAIN NO CURFEW,44260966,Alicia,Bronx,Soundview,Private room,28,2,98,2019-06-21,2.12,3,108
26576819,Cozy Em’s Place 2 (3 people),174492861,Siri,Queens,Jackson Heights,Private room,49,2,6,2019-06-08,0.5,2,89
2041143,Perfect for Visiting Family,10468616,Sara,Brooklyn,Park Slope,Entire home/apt,125,3,1,2016-08-28,0.03,1,0
3249076,"One stop from Manhattan, Fort Greene.",16433878,Laurence,Brooklyn,Fort Greene,Entire home/apt,350,7,5,2018-07-18,0.14,1,0
30939678,Queen Bed in Beautiful Clinton Hill,65775049,Nicole,Brooklyn,Clinton Hill,Private room,100,5,1,2018-12-19,0.15,2,6
15377187,Nature Lovers Dream,20862571,Marva,Brooklyn,Crown Heights,Private room,32,2,1,2017-01-05,0.03,1,0
26183173,Cozy apartment at the south tip of central park,99658452,Tina,Manhattan,Midtown,Entire home/apt,139,30,1,2018-08-26,0.09,1,0
728764,AMAZING COLUMBUS CIRCLE LOCATION :),1475015,Mike,Manhattan,Hell's Kitchen,Entire home/apt,100,30,3,2018-11-01,0.12,52,365
3168120,SPACIOUS & SUNNY East Village Gem,16069958,Nicholas,Manhattan,East Village,Entire home/apt,171,2,1,2014-06-30,0.02,1,0
15420038,Wonderful private room in Williamsburg,98816024,Elisa,Brooklyn,Williamsburg,Private room,95,3,24,2018-06-25,0.73,1,5
31837921,PRIVATE duplex by trains in the heart of Bushwick,46072382,Abigail,Brooklyn,Bushwick,Entire home/apt,107,4,1,2019-03-01,0.23,1,0
21581457,"Bright, large room with own 1/2 bath in great area",1406432,Mary,Brooklyn,Prospect Heights,Private room,75,3,38,2019-07-01,1.88,2,66
27929993,*Rare Find* AMAZING Two Bed Property,138923178,Jazzy,Manhattan,Hell's Kitchen,Entire home/apt,280,2,28,2019-06-02,2.83,1,147
34068735,Perfect 2 Bedroom Apartment in Hot Spot,85539820,Yorick,Manhattan,East Village,Entire home/apt,250,5,3,2019-06-17,1.73,1,263
21440922,Loft off Jefferson L,3039349,Rebecca,Brooklyn,Bushwick,Private room,80,1,34,2019-06-24,1.74,1,12
32634304,Sonder | Stock Exchange | Modern Studio + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,211,2,15,2019-06-21,4.21,327,325
21936080,Cozy Room Near Express Train to Manhattan,14043678,Justin,Brooklyn,Bedford-Stuyvesant,Private room,50,3,6,2018-10-08,0.32,1,363
7644203,Spacious private apt in pre-war building,33853401,Frances,Brooklyn,Crown Heights,Entire home/apt,130,2,3,2016-07-25,0.06,1,0
13672890,"1 Bedroom in 2 Bedroom Flex - Doormen, Free Gym",66114992,Kyle,Manhattan,Upper East Side,Private room,55,5,0,,,1,0
2294594,Hilton timeshare west 57st  ,11721588,Richard,Manhattan,Midtown,Private room,600,1,0,,,1,0
28892753,4 min subway. 2beds 3people private room&bothroom,196058543,美德,Queens,Forest Hills,Private room,88,2,37,2019-07-06,4.04,5,210
10902752,Cozy winter sanctuary,32265481,Neena,Manhattan,Harlem,Private room,52,3,0,,,1,0
12561615,Stunning Bedroom in Midtown East,68094755,Athena,Manhattan,Midtown,Private room,98,3,98,2019-07-03,2.66,1,278
25840272,Beautiful and clean 2BR in prime Chelsea,119958898,Aaron,Manhattan,Chelsea,Entire home/apt,299,3,76,2019-07-04,5.82,1,91
13398340,Historic Townhouse Apartment with Garden Oasis,5917464,Greg & Adriane,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,2,148,2019-07-05,3.98,1,29
19964343,Brooklyn Apartment,141544900,Cathy,Brooklyn,East Flatbush,Entire home/apt,56,1,82,2019-05-12,3.64,1,22
2396867,Near Columbia Universit/Female only,12245536,Rong,Manhattan,Harlem,Private room,40,1,5,2016-01-03,0.08,2,0
27808176,"New York, Jackson heights",118419433,Freddy,Queens,Jackson Heights,Private room,80,1,5,2019-01-02,0.47,1,180
34208055,Private room in queens,1346437,Cristina,Queens,Sunnyside,Private room,50,7,0,,,2,35
10477767,Spacious & Relaxing Garden Apartment,347475,Chialing,Brooklyn,Columbia St,Entire home/apt,275,2,18,2017-05-07,0.46,1,292
33512307,Cozy Studio in Queens zZZ,252535164,Shahrath,Queens,Woodside,Entire home/apt,99,3,9,2019-06-26,2.93,1,236
13400181,Perfect Apt In The Heart of Bushwick,75461641,John,Brooklyn,Bushwick,Entire home/apt,90,3,0,,,1,0
27919288,Bright and cheery room in Harlem,12358203,Rachel Leigh,Manhattan,Harlem,Private room,90,1,20,2019-06-01,2.05,2,6
5430658,nice room in bedstuy F,6885157,Randy,Brooklyn,Bedford-Stuyvesant,Private room,70,1,49,2019-06-27,0.94,15,359
1190223,Large 1 Bedroom in Astoria,3202825,Joseph,Queens,Astoria,Entire home/apt,119,7,11,2019-04-30,0.63,1,143
21064623,Gorgeous Alcove Studio,9130390,Neda,Manhattan,Hell's Kitchen,Entire home/apt,160,7,3,2019-01-05,0.15,1,0
5726773,Your Brooklyn Nest,23570473,James,Brooklyn,Crown Heights,Private room,129,30,18,2016-09-26,0.36,3,339
13306156,Large deluxe queen size bedroom,36579485,Jean&  Toney,Brooklyn,Canarsie,Private room,600,2,0,,,3,362
